Data;Valor;Dias;Valor_Previsto;Erro;Erro_Absoluto;Erro_Percentual
2025-09-09;5,4398;316;5,426560788167451;0,01323921183254928;0,01323921183254928;0,24337681224584137
2025-09-10;5,4087;317;5,42463047908075;-0,01593047908075018;0,01593047908075018;0,2945343443110208
2025-09-11;5,3903;318;5,42270016999405;-0,03240016999404993;0,03240016999404993;0,6010828709728574
2025-09-12;5,3549;319;5,420769860907349;-0,06586986090734914;0,06586986090734914;1,2300857328306625
2025-09-15;5,3168;322;5,414978933647248;-0,09817893364724828;0,09817893364724828;1,846579402032205
2025-09-16;5,2972;323;5,413048624560547;-0,11584862456054701;0,11584862456054701;2,1869784897785056
2025-09-17;5,3059;324;5,411118315473847;-0,10521831547384686;0,10521831547384686;1,9830436961466829
2025-09-18;5,3138;325;5,409188006387146;-0,09538800638714662;0,09538800638714662;1,7950996723088302
2025-09-19;5,3238;326;5,407257697300446;-0,08345769730044594;0,08345769730044594;1,567633970104924
2025-09-22;5,3353;329;5,4014667700403445;-0,06616677004034432;0,06616677004034432;1,2401696257069768
2025-09-23;5,2829;330;5,3995364609536445;-0,11663646095364477;0,11663646095364477;2,2078112580901545
2025-09-24;5,333;331;5,397606151866944;-0,0646061518669434;0,0646061518669434;1,2114410625715994
2025-09-25;5,3639;332;5,395675842780244;-0,03177584278024348;0,03177584278024348;0,5924018490322989
2025-09-26;5,3431;333;5,393745533693543;-0,050645533693542966;0,050645533693542966;0,9478679735274087
2025-09-29;5,3221;336;5,387954606433441;-0,0658546064334411;0,0658546064334411;1,2373801024678435
2025-09-30;5,3229;337;5,386024297346741;-0,06312429734674119;0,06312429734674119;1,1859004930910066
2025-10-01;5,3294;338;5,384093988260041;-0,05469398826004124;0,05469398826004124;1,0262691533763884
2025-10-02;5,3386;339;5,38216367917334;-0,043563679173340475;0,043563679173340475;0,8160131714932843
2025-10-03;5,3375;340;5,380233370086639;-0,0427333700866388;0,0427333700866388;0,8006252006864412
2025-10-06;5,3132;343;5,374442442826538;-0,061242442826538124;0,061242442826538124;1,1526470455947098
2025-10-07;5,3511;344;5,372512133739837;-0,021412133739837635;0,021412133739837635;0,4001445261691547
2025-10-08;5,3431;345;5,370581824653137;-0,027481824653137643;0,027481824653137643;0,5143423228675795
2025-10-09;5,3685;346;5,368651515566437;-0,00015151556643733244;0,00015151556643733244;0,0028223072820589075
2025-10-10;5,522;347;5,3667212064797365;0,15527879352026375;0,15527879352026375;2,8120027801568948
2025-10-13;5,4655;350;5,360930279219635;0,10456972078036486;0,10456972078036486;1,9132690655999425
2025-10-14;5,4822;351;5,358999970132935;0,12320002986706502;0,12320002986706502;2,247273537394933
2025-10-15;5,4552;352;5,357069661046234;0,09813033895376577;0,09813033895376577;1,7988403533099755
2025-10-16;5,446;353;5,355139351959534;0,0908606480404659;0,0908606480404659;1,6683923621091792
2025-10-17;5,4085;354;5,353209042872833;0,05529095712716714;0,05529095712716714;1,0222974415672947
2025-10-20;5,3748;357;5,347418115612732;0,02738188438726752;0,02738188438726752;0,5094493634603617
2025-10-21;5,3881;358;5,345487806526031;0,042612193473968496;0,042612193473968496;0,7908575095853546
2025-10-22;5,4004;359;5,343557497439331;0,05684250256066914;0,05684250256066914;1,0525609688295152
2025-10-23;5,3828;360;5,34162718835263;0,0411728116473693;0,0411728116473693;0,764895809752718
2025-10-24;5,3896;361;5,33969687926593;0,04990312073406944;0,04990312073406944;0,9259151093600535
2025-10-27;5,3733;364;5,3339059520058285;0,0393940479941719;0,0393940479941719;0,7331443990503396
